gene_id,gene_name,gene_type,unstranded,stranded_first,stranded_second,tpm_unstranded,fpkm_unstranded,fpkm_uq_unstranded
ENSG00000145063.15,AC062028.1,lncRNA,7,5,2,0.1035,0.0299,0.0317
ENSG00000145075.13,CCDC39,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000146521.10,LINC01558,lncRNA,6,3,3,0.1449,0.0419,0.0444
ENSG00000146666.5,LINC00525,lncRNA,1,0,1,0.0565,0.0163,0.0173
ENSG00000147753.9,TTTY7,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000147761.8,TTTY7B,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000149443.7,SCP2D1-AS1,lncRNA,1,0,1,0.091,0.0263,0.0279
ENSG00000149656.8,LINC00266-1,lncRNA,0,0,1,0.0,0.0,0.0
ENSG00000151303.11,AL136982.1,lncRNA,2,2,0,0.0294,0.0085,0.009
ENSG00000152931.9,PART1,lncRNA,128,66,66,0.6765,0.1955,0.2073
ENSG00000153363.13,LINC00467,lncRNA,306,159,147,2.9592,0.8551,0.9069
ENSG00000157306.14,ZFHX2-AS1,lncRNA,25,26,27,0.3293,0.0951,0.1009
ENSG00000161149.12,TUBA3FP,lncRNA,8,2,6,0.2531,0.0731,0.0776
ENSG00000162888.4,C1orf147,lncRNA,25,79,88,0.8007,0.2314,0.2454
ENSG00000162913.10,OBSCN-AS1,lncRNA,37,23,24,0.6432,0.1858,0.1971
ENSG00000162947.5,LINC01931,lncRNA,1,0,1,0.0276,0.008,0.0085
ENSG00000163081.4,CCDC140,lncRNA,3,3,0,0.1042,0.0301,0.0319
ENSG00000163364.10,LINC01116,lncRNA,14,9,5,0.4421,0.1277,0.1355
ENSG00000163597.15,SNHG16,lncRNA,602,682,725,7.5344,2.1771,2.309
ENSG00000163915.7,IGF2BP2-AS1,lncRNA,0,1,1,0.0,0.0,0.0
ENSG00000164385.9,LINC01600,lncRNA,12,8,7,0.2592,0.0749,0.0794
ENSG00000164621.5,SMAD5-AS1,lncRNA,0,1,3,0.0,0.0,0.0
ENSG00000165511.6,ZNF22-AS1,lncRNA,225,109,124,4.9074,1.418,1.504
ENSG00000166770.11,ZNF667-AS1,lncRNA,1141,708,756,6.2941,1.8187,1.9289
ENSG00000166917.11,MIR202HG,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000167046.4,AL357033.1,lncRNA,6,4,3,0.2084,0.0602,0.0639
ENSG00000167459.17,LINC00905,lncRNA,1,1,1,0.0186,0.0054,0.0057
ENSG00000167912.6,AC090152.1,lncRNA,156,76,101,2.7027,0.781,0.8283
ENSG00000167920.10,TMEM99,lncRNA,330,175,170,7.2565,2.0968,2.2239
ENSG00000168367.11,LINC00917,lncRNA,0,1,1,0.0,0.0,0.0
ENSG00000168746.8,LINC01620,lncRNA,1,2,0,0.0391,0.0113,0.012
ENSG00000170161.7,AL512625.1,lncRNA,63,42,54,1.5453,0.4465,0.4736
ENSG00000170919.16,TPT1-AS1,lncRNA,439,401,453,2.0328,0.5874,0.623
ENSG00000170983.4,LINC00208,lncRNA,0,0,1,0.0,0.0,0.0
ENSG00000171671.6,SHANK2-AS3,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000171889.5,MIR31HG,lncRNA,3,2,3,0.0715,0.0207,0.0219
ENSG00000171987.3,C11orf40,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000172460.17,PRSS30P,lncRNA,19,7,14,0.4015,0.116,0.123
ENSG00000172965.17,MIR4435-2HG,lncRNA,591,453,471,1.1591,0.3349,0.3552
ENSG00000173077.16,DELEC1,lncRNA,24,782,788,0.2423,0.07,0.0743
ENSG00000173811.11,CCDC13-AS1,lncRNA,25,23,25,0.7082,0.2046,0.217
ENSG00000173862.3,AC008080.1,lncRNA,4,1,3,0.2538,0.0733,0.0778
ENSG00000174171.6,AC020659.1,lncRNA,2,608,639,0.0199,0.0057,0.0061
ENSG00000174325.6,DIRC1,lncRNA,4,1,3,0.259,0.0748,0.0794
ENSG00000174365.20,SNHG11,lncRNA,428,213,216,6.3498,1.8348,1.946
ENSG00000174403.16,MIR1-1HG-AS1,lncRNA,86,38,49,1.6996,0.4911,0.5209
ENSG00000174407.13,MIR1-1HG,lncRNA,0,1,0,0.0,0.0,0.0
ENSG00000174680.10,GRIK1-AS1,lncRNA,14,5,9,0.2041,0.059,0.0625
ENSG00000175061.18,SNHG29,lncRNA,3930,3557,3808,36.7662,10.6239,11.2676
ENSG00000175147.13,TMEM51-AS1,lncRNA,133,962,982,0.7457,0.2155,0.2285
ENSG00000175170.16,FAM182B,lncRNA,232,110,122,2.2784,0.6584,0.6982
ENSG00000175604.2,AC007601.1,lncRNA,1,0,1,0.034,0.0098,0.0104
ENSG00000175611.12,LINC00476,lncRNA,143,80,107,1.4445,0.4174,0.4427
ENSG00000175728.4,LINC02873,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000175746.6,C15orf54,lncRNA,2,2,0,0.0436,0.0126,0.0134
ENSG00000175772.11,LINC01106,lncRNA,5,2,3,0.1098,0.0317,0.0337
ENSG00000175773.13,ZBTB44-DT,lncRNA,11,7,4,0.281,0.0812,0.0861
ENSG00000175779.4,LINC02694,lncRNA,6,3,3,0.0475,0.0137,0.0146
ENSG00000175967.4,LINC02880,lncRNA,2,1,1,0.0594,0.0172,0.0182
ENSG00000176124.15,DLEU1,lncRNA,524,541,513,1.4635,0.4229,0.4485
ENSG00000176236.6,RPP38-DT,lncRNA,9,5,6,0.3525,0.1019,0.108
ENSG00000176320.2,AL138899.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000176349.11,AC104129.1,lncRNA,4,2,3,0.0564,0.0163,0.0173
ENSG00000176515.1,AL033381.1,lncRNA,0,2,2,0.0,0.0,0.0
ENSG00000176593.8,AC008969.1,lncRNA,434,233,284,3.1766,0.9179,0.9735
ENSG00000176605.9,C14orf177,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000176659.9,C20orf197,lncRNA,55,27,28,1.0876,0.3143,0.3333
ENSG00000176728.10,TTTY14,lncRNA,120,61,59,0.3607,0.1042,0.1105
ENSG00000176753.5,C15orf56,lncRNA,10,11,8,0.2911,0.0841,0.0892
ENSG00000176754.13,LINC00303,lncRNA,1,0,1,0.0338,0.0098,0.0104
ENSG00000176840.12,MIR7-3HG,lncRNA,5,2,4,0.1339,0.0387,0.041
ENSG00000176868.2,AL358781.1,lncRNA,0,3006,2905,0.0,0.0,0.0
ENSG00000176912.5,TYMSOS,lncRNA,20,82,99,0.52,0.1503,0.1594
ENSG00000176984.6,AP000679.1,lncRNA,4,4,0,0.129,0.0373,0.0395
ENSG00000177112.8,IRAG1-AS1,lncRNA,26,144,138,1.2283,0.3549,0.3764
ENSG00000177133.11,PRDM16-DT,lncRNA,133,65,68,1.5944,0.4607,0.4886
ENSG00000177234.7,LINC01561,lncRNA,148,82,66,4.5661,1.3194,1.3993
ENSG00000177335.11,C8orf31,lncRNA,115,63,53,1.889,0.5458,0.5789
ENSG00000177337.8,DLGAP1-AS1,lncRNA,288,139,150,9.1372,2.6403,2.8003
ENSG00000177338.14,LINC00469,lncRNA,1,0,1,0.0288,0.0083,0.0088
ENSG00000177340.5,FLJ13224,lncRNA,2,3,1,0.0887,0.0256,0.0272
ENSG00000177369.9,FLJ40194,lncRNA,25,256,277,0.3001,0.0867,0.092
ENSG00000177406.5,NINJ2-AS1,lncRNA,824,507,533,12.6992,3.6695,3.8919
ENSG00000177410.13,ZFAS1,lncRNA,557,276,302,4.4971,1.2995,1.3782
ENSG00000177553.6,C1orf167-AS1,lncRNA,0,1,0,0.0,0.0,0.0
ENSG00000177596.1,AL355390.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000177640.16,CASC2,lncRNA,232,134,133,1.0403,0.3006,0.3188
ENSG00000177699.4,AC011944.1,lncRNA,11,47,37,0.3887,0.1123,0.1191
ENSG00000177725.5,AC105206.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000177738.4,AC025171.1,lncRNA,289,174,147,4.5005,1.3004,1.3792
ENSG00000177757.2,FAM87B,lncRNA,17,6,13,0.5862,0.1694,0.1796
ENSG00000177788.6,AL162595.1,lncRNA,449,247,232,3.6773,1.0626,1.127
ENSG00000177800.2,TMEM78,lncRNA,1,1,0,0.0309,0.0089,0.0095
ENSG00000177822.8,TENM3-AS1,lncRNA,20,15,8,0.2184,0.0631,0.0669
ENSG00000177993.3,ZNRF3-AS1,lncRNA,8,6,5,0.2475,0.0715,0.0758
ENSG00000178107.2,AL161668.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000178130.9,FAM27E5,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000178243.4,C9orf62,lncRNA,1,0,1,0.0349,0.0101,0.0107
ENSG00000178248.11,FAM230I,lncRNA,12,7,5,0.5105,0.1475,0.1565
ENSG00000178412.4,AC068473.1,lncRNA,5,3,3,0.3021,0.0873,0.0926
ENSG00000178457.3,LINC00314,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000178722.13,C5orf64,lncRNA,70,28,42,0.2116,0.0611,0.0648
ENSG00000178734.5,LMO7DN,lncRNA,1,1,0,0.0575,0.0166,0.0176
ENSG00000178803.12,ADORA2A-AS1,lncRNA,13,34,40,0.2165,0.0626,0.0664
ENSG00000178977.3,LINC00324,lncRNA,141,73,71,4.5465,1.3137,1.3933
ENSG00000179028.4,AC245177.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000179066.8,AC020907.1,lncRNA,25,22,37,0.5416,0.1565,0.166
ENSG00000179082.3,C9orf106,lncRNA,36,17,20,0.7685,0.2221,0.2355
ENSG00000179136.7,LINC00670,lncRNA,1,0,1,0.0141,0.0041,0.0043
ENSG00000179141.9,MTUS2-AS1,lncRNA,4,4,0,0.1046,0.0302,0.0321
ENSG00000179219.5,LINC00311,lncRNA,2,1,1,0.0857,0.0248,0.0263
ENSG00000179253.3,AL162457.1,lncRNA,7,2,5,0.235,0.0679,0.072
ENSG00000179406.8,LINC00174,lncRNA,543,279,266,3.1339,0.9056,0.9604
ENSG00000179428.2,IL6-AS1,lncRNA,7,14,6,0.3445,0.0996,0.1056
ENSG00000179447.2,SLC24A3-AS1,lncRNA,1,1,0,0.0375,0.0108,0.0115
ENSG00000179452.2,LINC01699,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000179523.5,EIF3J-DT,lncRNA,345,200,196,6.7075,1.9382,2.0556
ENSG00000179577.3,AP003471.1,lncRNA,1,0,1,0.0338,0.0098,0.0103
ENSG00000179676.7,LINC00305,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000179743.4,FLJ37453,lncRNA,155,100,82,4.2077,1.2158,1.2895
ENSG00000179755.3,AC135776.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000179818.14,PCBP1-AS1,lncRNA,2557,9474,9321,5.6089,1.6207,1.7189
ENSG00000179840.5,PIK3CD-AS1,lncRNA,42,22,21,1.5467,0.4469,0.474
ENSG00000179935.10,LINC00652,lncRNA,85,40,51,1.3803,0.3989,0.423
ENSG00000180066.10,LINC02870,lncRNA,3,1,2,0.0987,0.0285,0.0303
ENSG00000180139.11,ACTA2-AS1,lncRNA,53,3522,3225,1.1178,0.323,0.3426
ENSG00000180259.10,PRNT,lncRNA,0,1,1,0.0,0.0,0.0
ENSG00000180422.3,LINC00304,lncRNA,10,4,6,0.1695,0.049,0.0519
ENSG00000180458.2,AC022148.1,lncRNA,6,4,19,0.1233,0.0356,0.0378
ENSG00000180525.13,PRR26,lncRNA,38,18,20,0.2759,0.0797,0.0845
ENSG00000180539.8,C9orf139,lncRNA,134,74,87,1.8028,0.5209,0.5525
ENSG00000180712.4,LINC02363,lncRNA,7,3,4,0.173,0.05,0.053
ENSG00000180769.10,WDFY3-AS2,lncRNA,549,302,285,3.9389,1.1382,1.2071
ENSG00000180846.8,CSNK1G2-AS1,lncRNA,8,7,3,0.399,0.1153,0.1223
ENSG00000180861.9,LINC01559,lncRNA,1,1,1,0.017,0.0049,0.0052
ENSG00000180869.4,LINC01555,lncRNA,1,1,1,0.0233,0.0067,0.0071
ENSG00000181097.5,LINC02878,lncRNA,26,14,14,0.8892,0.2569,0.2725
ENSG00000181123.8,AC004832.1,lncRNA,2,3,2,0.0554,0.016,0.017
ENSG00000181171.5,FER1L6-AS1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000181211.1,HECW1-IT1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000181577.16,C6orf223,lncRNA,17,14,16,0.2049,0.0592,0.0628
ENSG00000181798.3,LINC00471,lncRNA,20,10,10,1.0226,0.2955,0.3134
ENSG00000181800.6,CELF2-AS1,lncRNA,45,23,22,1.2236,0.3536,0.375
ENSG00000181908.5,LINC02724,lncRNA,156,72,85,4.4756,1.2932,1.3716
ENSG00000182057.5,OGFRP1,lncRNA,62,40,24,0.6979,0.2017,0.2139
ENSG00000182165.18,TP53TG1,lncRNA,261,375,381,2.9845,0.8624,0.9146
ENSG00000182257.8,PRR34,lncRNA,120,109,105,2.8598,0.8264,0.8764
ENSG00000182352.8,C17orf77,lncRNA,0,1,0,0.0,0.0,0.0
ENSG00000182366.10,FAM87A,lncRNA,4,1,3,0.0528,0.0152,0.0162
ENSG00000182376.2,AC138028.1,lncRNA,3,1,3,0.09,0.026,0.0276
ENSG00000182586.9,LINC00334,lncRNA,5,157,146,0.1444,0.0417,0.0442
ENSG00000182648.13,LINC01006,lncRNA,163,84,90,0.79,0.2283,0.2421
ENSG00000182776.4,AC239585.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000182824.7,FAM230E,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000182873.5,PRKCZ-AS1,lncRNA,69,41,33,2.6714,0.7719,0.8187
ENSG00000182912.6,TSPEAR-AS2,lncRNA,12,7,7,0.2662,0.0769,0.0816
ENSG00000183146.4,PRORY,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000183154.1,AC138356.1,lncRNA,26,69,46,0.8368,0.2418,0.2564
ENSG00000183242.12,WT1-AS,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000183250.12,LINC01547,lncRNA,240,115,127,3.2576,0.9413,0.9983
ENSG00000183308.6,AC005037.1,lncRNA,0,56,61,0.0,0.0,0.0
ENSG00000183385.9,TTTY8,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000183470.9,FLJ40288,lncRNA,1,1,0,0.0275,0.0079,0.0084
ENSG00000183535.9,COL18A1-AS1,lncRNA,4,3,3,0.0777,0.0225,0.0238
ENSG00000183562.3,AC131971.1,lncRNA,6,2,5,0.2718,0.0785,0.0833
ENSG00000183643.4,C15orf32,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000183674.12,LINC00518,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000183784.7,DOCK8-AS1,lncRNA,62,56,48,1.3558,0.3918,0.4155
ENSG00000183822.3,NCF4-AS1,lncRNA,1,190,217,0.0551,0.0159,0.0169
ENSG00000184029.9,DSCR4,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000184068.2,SREBF2-AS1,lncRNA,11,157,173,0.2471,0.0714,0.0757
ENSG00000184224.3,C11orf72,lncRNA,3,4,2,0.0827,0.0239,0.0254
ENSG00000184274.3,LINC00315,lncRNA,2,1,3,0.0578,0.0167,0.0177
ENSG00000184385.2,UMODL1-AS1,lncRNA,1,3,0,0.0314,0.0091,0.0096
ENSG00000184441.4,AP001062.1,lncRNA,88,437,422,1.3569,0.3921,0.4158
ENSG00000184566.3,AC132216.1,lncRNA,4,2,2,0.2319,0.067,0.0711
ENSG00000184608.9,FAM167A-AS1,lncRNA,11,6,5,0.3316,0.0958,0.1016
ENSG00000184809.13,B3GALT5-AS1,lncRNA,636,364,339,5.553,1.6046,1.7018
ENSG00000184856.7,LINC00308,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000184991.3,TTTY13,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185065.6,AC000068.1,lncRNA,27,18,21,0.8644,0.2498,0.2649
ENSG00000185168.5,LINC00482,lncRNA,14,10,5,0.4278,0.1236,0.1311
ENSG00000185186.10,LINC00313,lncRNA,2,2,1,0.0399,0.0115,0.0122
ENSG00000185203.12,WASIR1,lncRNA,0,0,1,0.0,0.0,0.0
ENSG00000185203.12_PAR_Y,WASIR1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185332.8,TMEM105,lncRNA,3,1,2,0.0531,0.0153,0.0163
ENSG00000185433.10,LINC00158,lncRNA,6,3,3,0.0975,0.0282,0.0299
ENSG00000185594.7,SPATA8,lncRNA,20,10,10,0.9005,0.2602,0.276
ENSG00000185700.10,TTTY8B,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185837.3,HDHD5-AS1,lncRNA,7,6,7,0.7447,0.2152,0.2282
ENSG00000185847.8,LINC01405,lncRNA,0,0,2,0.0,0.0,0.0
ENSG00000185904.12,LINC00839,lncRNA,81,45,36,0.6456,0.1865,0.1979
ENSG00000186019.11,AC021092.1,lncRNA,31,517,479,0.3479,0.1005,0.1066
ENSG00000186056.10,MATN1-AS1,lncRNA,65,47,56,1.0844,0.3133,0.3323
ENSG00000186235.11,LINC02610,lncRNA,49,22,28,0.8522,0.2463,0.2612
ENSG00000186594.14,MIR22HG,lncRNA,879,432,447,19.7623,5.7105,6.0565
ENSG00000186615.11,KTN1-AS1,lncRNA,133,72,73,1.1005,0.318,0.3373
ENSG00000186960.12,LINC01551,lncRNA,90,50,44,0.562,0.1624,0.1722
ENSG00000187012.11,LINC00207,lncRNA,0,0,1,0.0,0.0,0.0
ENSG00000187013.4,LINC02875,lncRNA,22,11,11,0.9653,0.2789,0.2958
ENSG00000187185.4,AC092118.1,lncRNA,32,20,21,1.0162,0.2936,0.3114
ENSG00000187229.3,AC100800.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000187600.14,LINC02583,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000187621.15,TCL6,lncRNA,1,0,1,0.0064,0.0018,0.0019
ENSG00000187904.3,AC097382.1,lncRNA,2,0,2,0.2272,0.0656,0.0696
ENSG00000187951.11,AC091057.1,lncRNA,2939,1509,1430,35.0018,10.114,10.7268
ENSG00000187979.4,FAM230D,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000188004.11,SNHG28,lncRNA,1,0,1,0.0119,0.0034,0.0036
ENSG00000188185.13,LINC00265,lncRNA,326,147,179,2.9902,0.864,0.9164
ENSG00000188242.4,PP7080,lncRNA,10,6,5,0.2427,0.0701,0.0744
ENSG00000188280.11,FAM230G,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000188365.3,AC092171.1,lncRNA,5,3,5,0.4458,0.1288,0.1366
ENSG00000188511.12,C22orf34,lncRNA,118,64,54,1.1703,0.3382,0.3587
ENSG00000188525.4,AC010969.1,lncRNA,1,3,3,0.024,0.0069,0.0074
ENSG00000188660.4,LINC00319,lncRNA,1,0,2,0.0157,0.0045,0.0048
ENSG00000188693.8,CYP51A1-AS1,lncRNA,9,14,9,0.1741,0.0503,0.0534
ENSG00000188825.14,LINC00910,lncRNA,158,70,90,0.9736,0.2813,0.2984
ENSG00000189196.4,LINC00994,lncRNA,5,1,4,0.1577,0.0456,0.0483
ENSG00000189223.15,PAX8-AS1,lncRNA,99,79,60,0.3007,0.0869,0.0921
ENSG00000189229.11,AC069277.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000189238.6,LINC00943,lncRNA,37,35,34,0.2782,0.0804,0.0853
ENSG00000189275.4,LINC01164,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000189295.13,ANKRD62P1-PARP4P3,lncRNA,1,0,1,0.0568,0.0164,0.0174
ENSG00000189316.3,AC073349.1,lncRNA,4,28,24,0.2529,0.0731,0.0775
ENSG00000189419.8,SPATA41,lncRNA,22,10,12,0.2554,0.0738,0.0783
ENSG00000196096.3,SPAG16-DT,lncRNA,6,4,2,0.2332,0.0674,0.0715
ENSG00000196166.5,C8orf86,lncRNA,1,0,1,0.0243,0.007,0.0074
ENSG00000196167.10,COLCA1,lncRNA,93,73,72,0.6797,0.1964,0.2083
ENSG00000196204.12,RNF216P1,lncRNA,428,222,213,5.2166,1.5074,1.5987
ENSG00000196243.5,LINC00615,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000196273.8,LINC00523,lncRNA,3,6,2,0.06,0.0173,0.0184
ENSG00000196295.12,GARS1-DT,lncRNA,1298,844,792,2.8332,0.8187,0.8683
ENSG00000196366.3,C9orf163,lncRNA,6,9,6,0.1565,0.0452,0.048
ENSG00000196566.2,AL138767.1,lncRNA,0,29,29,0.0,0.0,0.0
ENSG00000196634.3,LUADT1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000196668.4,LINC00173,lncRNA,81,38,43,2.0858,0.6027,0.6392
ENSG00000196696.13,PDXDC2P-NPIPB14P,lncRNA,82,42,40,0.8846,0.2556,0.2711
ENSG00000196741.5,LINC01560,lncRNA,91,43,48,4.8756,1.4088,1.4942
ENSG00000196756.13,SNHG17,lncRNA,427,219,208,2.4244,0.7005,0.743
ENSG00000196758.3,AC079612.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000196810.5,CTBP1-DT,lncRNA,1313,719,710,11.2719,3.2571,3.4544
ENSG00000196893.3,AC090286.1,lncRNA,0,1,0,0.0,0.0,0.0
ENSG00000196951.11,SCOC-AS1,lncRNA,63,29,34,0.4945,0.1429,0.1515
ENSG00000196979.1,GPRACR,lncRNA,8,4,4,0.1648,0.0476,0.0505
ENSG00000197085.11,NPSR1-AS1,lncRNA,2,1,1,0.0189,0.0055,0.0058
ENSG00000197099.8,AC068631.1,lncRNA,12,18,18,0.0726,0.021,0.0222
ENSG00000197176.7,LINC02291,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000197180.2,CH17-340M24.3,lncRNA,230,123,107,25.8205,7.461,7.9131
ENSG00000197182.14,MIRLET7BHG,lncRNA,93,46,47,1.09,0.315,0.334
ENSG00000197210.7,AP000550.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000197251.3,LINC00336,lncRNA,0,1,0,0.0,0.0,0.0
ENSG00000197291.9,RAMP2-AS1,lncRNA,44,39,33,0.7087,0.2048,0.2172
ENSG00000197301.7,HMGA2-AS1,lncRNA,6,2,6,0.0668,0.0193,0.0205
ENSG00000197308.9,GATA3-AS1,lncRNA,1,1,1,0.0283,0.0082,0.0087
ENSG00000197322.4,C17orf102,lncRNA,67,38,30,1.1253,0.3252,0.3449
ENSG00000197332.9,AC008543.1,lncRNA,10,7,4,0.1921,0.0555,0.0589
ENSG00000197462.3,AC003975.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000197503.4,LINC00477,lncRNA,6,4,4,0.2356,0.0681,0.0722
ENSG00000197536.11,IRF1-AS1,lncRNA,325,502,561,2.2428,0.6481,0.6874
ENSG00000197568.14,HHLA3,lncRNA,688,339,350,37.7968,10.9217,11.5834
ENSG00000197585.10,AC068051.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000197595.4,ATP11AUN,lncRNA,4,2,2,0.1198,0.0346,0.0367
ENSG00000197644.2,AC106870.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000197665.7,AC007952.1,lncRNA,0,0,2,0.0,0.0,0.0
ENSG00000197670.6,AL157838.1,lncRNA,32,138,121,0.8586,0.2481,0.2631
ENSG00000197734.10,C14orf178,lncRNA,0,48,48,0.0,0.0,0.0
ENSG00000197813.6,AC011450.1,lncRNA,8,428,465,0.7596,0.2195,0.2328
ENSG00000197815.4,AC122129.1,lncRNA,78,41,37,2.8851,0.8337,0.8842
ENSG00000197880.9,MDS2,lncRNA,2,0,2,0.0627,0.0181,0.0192
ENSG00000197934.8,CYYR1-AS1,lncRNA,25,17,9,0.452,0.1306,0.1385
ENSG00000197989.14,SNHG12,lncRNA,502,274,233,7.8999,2.2827,2.421
ENSG00000198054.12,DSCR8,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000198106.8,AC025279.1,lncRNA,6,1,5,0.0836,0.0242,0.0256
ENSG00000198221.10,AFDN-DT,lncRNA,21,13,16,0.3388,0.0979,0.1038
ENSG00000198358.4,AL354714.1,lncRNA,0,1,1,0.0,0.0,0.0
ENSG00000198454.2,LINC02692,lncRNA,1,1,0,0.0686,0.0198,0.021
ENSG00000198468.9,FLVCR1-DT,lncRNA,107,48,60,1.6823,0.4861,0.5156
ENSG00000198491.3,AC007920.1,lncRNA,3,7,4,0.0753,0.0218,0.0231
ENSG00000198496.12,NBR2,lncRNA,478,254,225,10.5281,3.0422,3.2265
ENSG00000198590.12,C3orf35,lncRNA,32,18,14,0.2397,0.0693,0.0734
ENSG00000198671.3,AC135895.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000198685.4,LINC01565,lncRNA,1,1,2,0.0249,0.0072,0.0076
ENSG00000198711.5,SSBP3-AS1,lncRNA,38,21,18,0.9722,0.2809,0.2979
